v8-version,6,8,275,32,-node.52,0
code-creation,Builtin,3,3998,0x15f3339ba240,15,NumberPrototypeToPrecision
code-creation,Builtin,3,4005,0x15f3339ba2a0,15,NumberPrototypeToString
code-creation,Builtin,3,4015,0x15f3339ba300,1197,Add
code-creation,Builtin,3,4024,0x15f3339ba800,619,Subtract
code-creation,Builtin,3,4031,0x15f3339baac0,766,Multiply
code-creation,Builtin,3,4038,0x15f3339bae00,687,Divide
code-creation,Builtin,3,4049,0x15f3339bb100,695,Modulus
code-creation,Builtin,3,4057,0x15f3339bb400,665,Exponentiate
code-creation,Builtin,3,4065,0x15f3339bb6e0,520,BitwiseAnd
code-creation,Builtin,3,4072,0x15f3339bb940,520,BitwiseOr
code-creation,Builtin,3,4078,0x15f3339bbba0,520,BitwiseXor
code-creation,Builtin,3,4084,0x15f3339bbe00,524,ShiftLeft
code-creation,Builtin,3,4093,0x15f3339bc060,524,ShiftRight
code-creation,Builtin,3,4103,0x15f3339bc2c0,655,ShiftRightLogical
code-creation,Builtin,3,4114,0x15f3339bc5a0,1386,LessThan
code-creation,Builtin,3,4125,0x15f3339bcb60,1386,LessThanOrEqual
code-creation,Builtin,3,4134,0x15f3339bd120,1386,GreaterThan
code-creation,Builtin,3,4146,0x15f3339bd6e0,1386,GreaterThanOrEqual
code-creation,Builtin,3,4154,0x15f3339bdca0,980,Equal
code-creation,Builtin,3,4161,0x15f3339be0c0,363,SameValue
code-creation,Builtin,3,4169,0x15f3339be280,335,StrictEqual
code-creation,Builtin,3,4174,0x15f3339be420,170,BitwiseNot
code-creation,Builtin,3,4182,0x15f3339be520,170,Decrement
code-creation,Builtin,3,4189,0x15f3339be620,170,Increment
code-creation,Builtin,3,4195,0x15f3339be720,484,Negate
code-creation,Builtin,3,4202,0x15f3339be960,761,CreateObjectWithoutProperties
code-creation,Builtin,3,4209,0x15f3339beca0,15,ObjectDefineGetter
code-creation,Builtin,3,4217,0x15f3339bed00,15,ObjectDefineProperties
code-creation,Builtin,3,4224,0x15f3339bed60,15,ObjectDefineProperty
code-creation,Builtin,3,4232,0x15f3339bedc0,15,ObjectDefineSetter
code-creation,Builtin,3,4239,0x15f3339bee20,15,ObjectFreeze
code-creation,Builtin,3,4247,0x15f3339bee80,15,ObjectGetOwnPropertyDescriptors
code-creation,Builtin,3,4254,0x15f3339beee0,15,ObjectGetOwnPropertyNames
code-creation,Builtin,3,4264,0x15f3339bef40,15,ObjectGetOwnPropertySymbols
code-creation,Builtin,3,4271,0x15f3339befa0,15,ObjectGetPrototypeOf
code-creation,Builtin,3,4280,0x15f3339bf000,15,ObjectSetPrototypeOf
code-creation,Builtin,3,4286,0x15f3339bf060,15,ObjectIsExtensible
code-creation,Builtin,3,4292,0x15f3339bf0c0,15,ObjectIsFrozen
code-creation,Builtin,3,4300,0x15f3339bf120,15,ObjectIsSealed
code-creation,Builtin,3,4307,0x15f3339bf180,15,ObjectLookupGetter
code-creation,Builtin,3,4314,0x15f3339bf1e0,15,ObjectLookupSetter
code-creation,Builtin,3,4319,0x15f3339bf240,15,ObjectPreventExtensions
code-creation,Builtin,3,4328,0x15f3339bf2a0,15,ObjectPrototypePropertyIsEnumerable
code-creation,Builtin,3,4336,0x15f3339bf300,15,ObjectPrototypeGetProto
code-creation,Builtin,3,4344,0x15f3339bf360,15,ObjectPrototypeSetProto
code-creation,Builtin,3,4351,0x15f3339bf3c0,15,ObjectSeal
code-creation,Builtin,3,4358,0x15f3339bf420,247,OrdinaryHasInstance
code-creation,Builtin,3,4366,0x15f3339bf560,481,InstanceOf
code-creation,Builtin,3,4376,0x15f3339bf7a0,340,ForInEnumerate
code-creation,Builtin,3,4383,0x15f3339bf940,2320,ForInFilter
code-creation,Builtin,3,4392,0x15f3339c02a0,531,FulfillPromise
code-creation,Builtin,3,4398,0x15f3339c0500,759,RejectPromise
code-creation,Builtin,3,4406,0x15f3339c0840,588,ResolvePromise
code-creation,Builtin,3,4415,0x15f3339c0ae0,2188,NewPromiseCapability
code-creation,Builtin,3,4423,0x15f3339c13c0,138,PromiseConstructorLazyDeoptContinuation
code-creation,Builtin,3,4433,0x15f3339c14a0,15,IsPromise
code-creation,Builtin,3,4439,0x15f3339c1500,644,PerformPromiseThen
code-creation,Builtin,3,4446,0x15f3339c17e0,340,PromiseRejectReactionJob
code-creation,Builtin,3,4454,0x15f3339c1980,200,PromiseFulfillReactionJob
code-creation,Builtin,3,4464,0x15f3339c1aa0,1108,PromiseResolveThenableJob
code-creation,Builtin,3,4471,0x15f3339c1f40,578,PromiseResolve
code-creation,Builtin,3,4479,0x15f3339c21e0,2556,ProxyGetProperty
code-creation,Builtin,3,4487,0x15f3339c2c20,2080,ProxyHasProperty
code-creation,Builtin,3,4496,0x15f3339c3480,2780,ProxySetProperty
code-creation,Builtin,3,4502,0x15f3339c3fa0,51,ReflectApply
code-creation,Builtin,3,4509,0x15f3339c4020,57,ReflectConstruct
code-creation,Builtin,3,4515,0x15f3339c40a0,15,ReflectDefineProperty
code-creation,Builtin,3,4524,0x15f3339c4100,15,ReflectDeleteProperty
code-creation,Builtin,3,4531,0x15f3339c4160,15,ReflectGet
code-creation,Builtin,3,4542,0x15f3339c41c0,15,ReflectGetOwnPropertyDescriptor
code-creation,Builtin,3,4558,0x15f3339c4220,15,ReflectGetPrototypeOf
code-creation,Builtin,3,4567,0x15f3339c4280,15,ReflectIsExtensible
code-creation,Builtin,3,4575,0x15f3339c42e0,15,ReflectOwnKeys
code-creation,Builtin,3,4582,0x15f3339c4340,15,ReflectPreventExtensions
code-creation,Builtin,3,4589,0x15f3339c43a0,15,ReflectSet
code-creation,Builtin,3,4596,0x15f3339c4400,15,ReflectSetPrototypeOf
code-creation,Builtin,3,4603,0x15f3339c4460,15,RegExpCapture1Getter
code-creation,Builtin,3,4610,0x15f3339c44c0,15,RegExpCapture2Getter
code-creation,Builtin,3,4619,0x15f3339c4520,15,RegExpCapture3Getter
code-creation,Builtin,3,4626,0x15f3339c4580,15,RegExpCapture4Getter
code-creation,Builtin,3,4633,0x15f3339c45e0,15,RegExpCapture5Getter
code-creation,Builtin,3,4640,0x15f3339c4640,15,RegExpCapture6Getter
code-creation,Builtin,3,4649,0x15f3339c46a0,15,RegExpCapture7Getter
code-creation,Builtin,3,4656,0x15f3339c4700,15,RegExpCapture8Getter
code-creation,Builtin,3,4664,0x15f3339c4760,15,RegExpCapture9Getter
code-creation,Builtin,3,4671,0x15f3339c47c0,15,RegExpInputGetter
code-creation,Builtin,3,4681,0x15f3339c4820,15,RegExpInputSetter
code-creation,Builtin,3,4689,0x15f3339c4880,15,RegExpLastMatchGetter
code-creation,Builtin,3,4696,0x15f3339c48e0,15,RegExpLastParenGetter
code-creation,Builtin,3,4704,0x15f3339c4940,15,RegExpLeftContextGetter
code-creation,Builtin,3,4712,0x15f3339c49a0,15,RegExpPrototypeToString
code-creation,Builtin,3,4728,0x15f3339c4a00,15,RegExpRightContextGetter
code-creation,Builtin,3,4735,0x15f3339c4a60,319,RegExpExecAtom
code-creation,Builtin,3,4765,0x15f3339c4be0,17208,RegExpMatchFast
code-creation,Builtin,3,4781,0x15f3339c8f60,9100,RegExpPrototypeExecSlow
code-creation,Builtin,3,4814,0x15f3339cb340,20256,RegExpReplace
code-creation,Builtin,3,4825,0x15f3339d02a0,1984,RegExpSearchFast
code-creation,Builtin,3,4860,0x15f3339d0aa0,17672,RegExpSplit
code-creation,Builtin,3,4869,0x15f3339d5000,15,SetPrototypeClear
code-creation,Builtin,3,4876,0x15f3339d5060,15,SharedArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,4884,0x15f3339d50c0,15,SharedArrayBufferPrototypeSlice
code-creation,Builtin,3,4892,0x15f3339d5120,15,AtomicsIsLockFree
code-creation,Builtin,3,4899,0x15f3339d5180,15,AtomicsWait
code-creation,Builtin,3,4906,0x15f3339d51e0,15,AtomicsWake
code-creation,Builtin,3,4913,0x15f3339d5240,15,StringFromCodePoint
code-creation,Builtin,3,4920,0x15f3339d52a0,15,StringPrototypeEndsWith
code-creation,Builtin,3,4929,0x15f3339d5300,15,StringPrototypeLastIndexOf
code-creation,Builtin,3,4937,0x15f3339d5360,15,StringPrototypeLocaleCompare
code-creation,Builtin,3,4945,0x15f3339d53c0,15,StringPrototypeStartsWith
code-creation,Builtin,3,4953,0x15f3339d5420,15,StringRaw
code-creation,Builtin,3,4959,0x15f3339d5480,15,SymbolConstructor
code-creation,Builtin,3,4966,0x15f3339d54e0,15,SymbolFor
code-creation,Builtin,3,4972,0x15f3339d5540,15,SymbolKeyFor
code-creation,Builtin,3,4984,0x15f3339d55a0,4096,IterableToList
code-creation,Builtin,3,4994,0x15f3339d65e0,2484,TypedArrayInitialize
code-creation,Builtin,3,5004,0x15f3339d6fe0,1464,TypedArrayInitializeWithBuffer
code-creation,Builtin,3,5025,0x15f3339d75e0,5468,CreateTypedArray
code-creation,Builtin,3,5036,0x15f3339d8b80,79,TypedArrayConstructorLazyDeoptContinuation
code-creation,Builtin,3,5045,0x15f3339d8c20,15,TypedArrayPrototypeBuffer
code-creation,Builtin,3,5050,0x15f3339d8c80,15,TypedArrayPrototypeCopyWithin
code-creation,Builtin,3,5056,0x15f3339d8ce0,15,TypedArrayPrototypeFill
code-creation,Builtin,3,5066,0x15f3339d8d40,15,TypedArrayPrototypeIncludes
code-creation,Builtin,3,5073,0x15f3339d8da0,15,TypedArrayPrototypeIndexOf
code-creation,Builtin,3,5083,0x15f3339d8e00,15,TypedArrayPrototypeLastIndexOf
code-creation,Builtin,3,5092,0x15f3339d8e60,15,TypedArrayPrototypeReverse
code-creation,Builtin,3,5100,0x15f3339d8ec0,1151,TypedArrayLoadElementAsTagged
code-creation,Builtin,3,5109,0x15f3339d9380,815,TypedArrayStoreElementFromTagged
code-creation,Builtin,3,5119,0x15f3339d9700,154,WasmCompileLazy
code-creation,Builtin,3,5130,0x15f3339d97e0,28,WasmStackGuard
code-creation,Builtin,3,5138,0x15f3339d9840,52,ThrowWasmTrapUnreachable
code-creation,Builtin,3,5146,0x15f3339d98c0,52,ThrowWasmTrapMemOutOfBounds
code-creation,Builtin,3,5155,0x15f3339d9940,52,ThrowWasmTrapDivByZero
code-creation,Builtin,3,5167,0x15f3339d99c0,52,ThrowWasmTrapDivUnrepresentable
code-creation,Builtin,3,5178,0x15f3339d9a40,52,ThrowWasmTrapRemByZero
code-creation,Builtin,3,5186,0x15f3339d9ac0,52,ThrowWasmTrapFloatUnrepresentable
code-creation,Builtin,3,5194,0x15f3339d9b40,52,ThrowWasmTrapFuncInvalid
code-creation,Builtin,3,5203,0x15f3339d9bc0,52,ThrowWasmTrapFuncSigMismatch
code-creation,Builtin,3,5211,0x15f3339d9c40,180,WeakMapLookupHashIndex
code-creation,Builtin,3,5219,0x15f3339d9d40,527,WeakCollectionDelete
code-creation,Builtin,3,5229,0x15f3339d9fa0,804,WeakCollectionSet
code-creation,Builtin,3,5238,0x15f3339da320,326,AsyncGeneratorResolve
code-creation,Builtin,3,5248,0x15f3339da4c0,151,AsyncGeneratorReject
code-creation,Builtin,3,5258,0x15f3339da5a0,1276,AsyncGeneratorYield
code-creation,Builtin,3,5264,0x15f3339daae0,1324,AsyncGeneratorReturn
code-creation,Builtin,3,5269,0x15f3339db060,444,AsyncGeneratorResumeNext
code-creation,Builtin,3,5275,0x15f3339db260,15,AsyncGeneratorFunctionConstructor
code-creation,Builtin,3,5285,0x15f3339db2c0,1316,AsyncGeneratorAwaitCaught
code-creation,Builtin,3,5299,0x15f3339db840,1316,AsyncGeneratorAwaitUncaught
code-creation,Builtin,3,5306,0x15f3339dbdc0,275,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,5314,0x15f3339dbf20,275,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,5321,0x15f3339dc080,258,CEntry_Return1_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,5329,0x15f3339dc1e0,458,CEntry_Return1_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,5337,0x15f3339dc400,458,CEntry_Return1_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,5345,0x15f3339dc620,275,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,5352,0x15f3339dc780,275,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,5362,0x15f3339dc8e0,258,CEntry_Return2_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,5373,0x15f3339dca40,458,CEntry_Return2_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,5383,0x15f3339dcc60,458,CEntry_Return2_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,5397,0x15f3339dce80,1728,StringAdd_CheckNone_NotTenured
code-creation,Builtin,3,5409,0x15f3339dd580,2152,StringAdd_CheckNone_Tenured
code-creation,Builtin,3,5419,0x15f3339dde40,447,StringAdd_ConvertLeft_NotTenured
code-creation,Builtin,3,5424,0x15f3339de040,463,StringAdd_ConvertRight_NotTenured
code-creation,Builtin,3,5429,0x15f3339de260,82,DoubleToI
code-creation,Builtin,3,5439,0x15f3339de300,2136,GetProperty
code-creation,Builtin,3,5446,0x15f3339deba0,261,MathPowInternal
code-creation,Builtin,3,5455,0x15f3339ded00,15,IsTraceCategoryEnabled
code-creation,Builtin,3,5464,0x15f3339ded60,15,Trace
code-creation,Builtin,3,5469,0x15f3339dedc0,142,ArrayForEachLoopEagerDeoptContinuation
code-creation,Builtin,3,5476,0x15f3339deea0,142,ArrayForEachLoopLazyDeoptContinuation
code-creation,Builtin,3,5487,0x15f3339def80,2984,ArrayForEachLoopContinuation
code-creation,Builtin,3,5497,0x15f3339dfb80,3579,TypedArrayQuickSort
code-creation,Builtin,3,5505,0x15f3339e09c0,856,StringToLowerCaseIntl
code-creation,Builtin,3,5513,0x15f3339e0d60,15,StringPrototypeToUpperCaseIntl
code-creation,Builtin,3,5521,0x15f3339e0dc0,15,StringPrototypeNormalizeIntl
code-creation,Builtin,3,5530,0x15f3339e0e20,15,NumberFormatPrototypeFormatToParts
code-creation,Builtin,3,5538,0x15f3339e0e80,15,DateTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,5547,0x15f3339e0ee0,15,LocaleConstructor
code-creation,Builtin,3,8296,0x15f3339e0f40,15,LocalePrototypeLanguage
code-creation,Builtin,3,8300,0x15f3339e0fa0,15,LocalePrototypeScript
code-creation,Builtin,3,8305,0x15f3339e1000,15,LocalePrototypeRegion
code-creation,Builtin,3,8308,0x15f3339e1060,15,LocalePrototypeBaseName
code-creation,Builtin,3,8319,0x15f3339e10c0,15,LocalePrototypeCalendar
code-creation,Builtin,3,8323,0x15f3339e1120,15,LocalePrototypeCaseFirst
code-creation,Builtin,3,8327,0x15f3339e1180,15,LocalePrototypeCollation
code-creation,Builtin,3,8330,0x15f3339e11e0,15,LocalePrototypeHourCycle
code-creation,Builtin,3,8334,0x15f3339e1240,15,LocalePrototypeNumeric
code-creation,Builtin,3,8337,0x15f3339e12a0,15,LocalePrototypeNumberingSystem
code-creation,Builtin,3,8341,0x15f3339e1300,15,LocalePrototypeToString
code-creation,Stub,2,8440,0x15f333984040,675,TransitionElementsKindStub
code-creation,Stub,2,8450,0x15f333984340,132,StoreFastElementStub
code-creation,Stub,2,8456,0x15f333984420,248,JSEntryStub
code-creation,Stub,2,8460,0x15f333984560,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,8465,0x15f333984680,487,InternalArraySingleArgumentConstructorStub
code-creation,Stub,2,8471,0x15f3339848c0,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,8477,0x15f3339849e0,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,8483,0x15f333984b00,248,JSEntryStub
code-creation,Stub,2,8487,0x15f333984c40,1288,StoreFastElementStub
code-creation,Stub,2,8492,0x15f3339851a0,615,ArraySingleArgumentConstructorStub
code-creation,Stub,2,8497,0x15f333985460,110,InternalArrayConstructorStub
code-creation,Stub,2,8502,0x15f333985520,199,InternalArrayNoArgumentConstructorStub
code-creation,Stub,2,8508,0x15f333985640,27,ArrayNArgumentsConstructorStub
code-creation,Stub,2,8513,0x15f3339856a0,199,InternalArrayNoArgumentConstructorStub
code-creation,Stub,2,8519,0x15f3339857c0,527,InternalArraySingleArgumentConstructorStub
code-creation,Stub,2,8526,0x15f333985a20,531,ArraySingleArgumentConstructorStub
code-creation,Stub,2,8531,0x15f333985c80,219,ArrayNoArgumentConstructorStub
code-creation,Stub,2,8537,0x15f333985da0,1300,StoreFastElementStub
code-creation,Stub,2,8541,0x15f333986300,332,CallApiCallbackStub
code-creation,Stub,2,8546,0x15f3339864a0,337,ArrayConstructorStub
code-creation,Stub,2,8560,0x15f333986640,251,ArrayNoArgumentConstructorStub
code-creation,Stub,2,8568,0x15f333986780,251,ArrayNoArgumentConstructorStub
code-creation,Stub,2,8575,0x15f3339868c0,219,ArrayNoArgumentConstructorStub
code-creation,Stub,2,8580,0x15f3339869e0,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,8586,0x15f333986b00,579,ArraySingleArgumentConstructorStub
code-creation,Stub,2,8591,0x15f333986da0,495,ArraySingleArgumentConstructorStub
code-creation,Stub,2,8597,0x15f333986fe0,527,ArraySingleArgumentConstructorStub
code-creation,Stub,2,8602,0x15f333987240,487,ArraySingleArgumentConstructorStub
code-creation,Stub,2,8608,0x15f333987480,487,ArraySingleArgumentConstructorStub
code-creation,Stub,2,8614,0x15f3339876c0,220,StoreFastElementStub
code-creation,Stub,2,8618,0x15f3339877e0,332,CallApiCallbackStub
code-creation,Stub,2,8623,0x15f333987980,1200,StoreFastElementStub
code-creation,Stub,2,8628,0x15f333987e80,132,StoreFastElementStub
code-creation,Stub,2,8634,0x15f333987f60,1300,StoreFastElementStub
code-creation,Stub,2,8639,0x15f3339884c0,220,StoreFastElementStub
code-creation,Stub,2,8645,0x15f3339885e0,876,StoreFastElementStub
code-creation,Stub,2,8649,0x15f3339889a0,220,StoreFastElementStub
code-creation,Stub,2,8654,0x15f333988ac0,527,ArraySingleArgumentConstructorStub
code-creation,Stub,2,8660,0x15f333988d20,1200,StoreFastElementStub
code-creation,Stub,2,8665,0x15f333989220,248,JSEntryStub
code-creation,Stub,2,8669,0x15f333989360,164,StoreFastElementStub
code-creation,Stub,2,8673,0x15f333989460,164,StoreFastElementStub
code-creation,Stub,2,8678,0x15f333989560,876,StoreFastElementStub
code-creation,Stub,2,8684,0x15f333989920,331,CallApiGetterStub
code-creation,Builtin,3,8690,0x15f333989d60,201,DeserializeLazy
code-creation,Builtin,3,8695,0x15f333989e80,1396,RecordWrite
code-creation,Builtin,3,8699,0x15f33398a440,32,AdaptorWithExitFrame
code-creation,Builtin,3,8704,0x15f33398a4a0,32,AdaptorWithBuiltinExitFrame
code-creation,Builtin,3,8709,0x15f33398a500,243,ArgumentsAdaptorTrampoline
code-creation,Builtin,3,8714,0x15f33398a640,205,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,3,8725,0x15f33398a760,274,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,3,8731,0x15f33398a8c0,299,CallFunction_ReceiverIsAny
code-creation,Builtin,3,8736,0x15f33398aa40,139,CallBoundFunction
code-creation,Builtin,3,8741,0x15f33398ab20,120,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,3,8746,0x15f33398abe0,120,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,3,8751,0x15f33398aca0,120,Call_ReceiverIsAny
code-creation,Builtin,3,8756,0x15f33398ad60,1008,CallProxy
code-creation,Builtin,3,8761,0x15f33398b1a0,81,CallVarargs
code-creation,Builtin,3,8767,0x15f33398b240,1380,CallWithSpread
code-creation,Builtin,3,8772,0x15f33398b800,1360,CallWithArrayLike
code-creation,Builtin,3,8777,0x15f33398bda0,102,CallForwardVarargs
code-creation,Builtin,3,8782,0x15f33398be60,102,CallFunctionForwardVarargs
code-creation,Builtin,3,8787,0x15f33398bf20,26,ConstructFunction
code-creation,Builtin,3,8791,0x15f33398bf80,139,ConstructBoundFunction
code-creation,Builtin,3,8797,0x15f33398c060,43,ConstructedNonConstructable
code-creation,Builtin,3,8803,0x15f33398c0e0,86,Construct
code-creation,Builtin,3,8807,0x15f33398c180,81,ConstructVarargs
code-creation,Builtin,3,8812,0x15f33398c220,1396,ConstructWithSpread
code-creation,Builtin,3,8817,0x15f33398c7e0,1432,ConstructWithArrayLike
code-creation,Builtin,3,8822,0x15f33398cdc0,156,ConstructForwardVarargs
code-creation,Builtin,3,8828,0x15f33398cea0,156,ConstructFunctionForwardVarargs
code-creation,Builtin,3,8834,0x15f33398cf80,250,JSConstructStubGeneric
code-creation,Builtin,3,8839,0x15f33398d0c0,169,JSBuiltinsConstructStub
code-creation,Builtin,3,8844,0x15f33398d1c0,721,FastNewObject
code-creation,Builtin,3,8849,0x15f33398d4e0,355,FastNewClosure
code-creation,Builtin,3,8854,0x15f33398d6a0,251,FastNewFunctionContextEval
code-creation,Builtin,3,8859,0x15f33398d7e0,247,FastNewFunctionContextFunction
code-creation,Builtin,3,8865,0x15f33398d920,246,CreateRegExpLiteral
code-creation,Builtin,3,8871,0x15f33398da60,650,CreateEmptyArrayLiteral
code-creation,Builtin,3,8876,0x15f33398dd40,1540,CreateShallowArrayLiteral
code-creation,Builtin,3,8882,0x15f33398e3a0,1484,CreateShallowObjectLiteral
code-creation,Builtin,3,8887,0x15f33398e9c0,1004,ConstructProxy
code-creation,Builtin,3,8892,0x15f33398ee00,122,JSEntryTrampoline
code-creation,Builtin,3,8898,0x15f33398eec0,122,JSConstructEntryTrampoline
code-creation,Builtin,3,8904,0x15f33398ef80,326,ResumeGeneratorTrampoline
code-creation,Builtin,3,8909,0x15f33398f120,17,InterruptCheck
code-creation,Builtin,3,8914,0x15f33398f180,17,StackCheck
code-creation,Builtin,3,8918,0x15f33398f1e0,727,StringCharAt
code-creation,Builtin,3,8924,0x15f33398f500,838,StringCodePointAtUTF16
code-creation,Builtin,3,8929,0x15f33398f8a0,846,StringCodePointAtUTF32
code-creation,Builtin,3,8934,0x15f33398fc40,592,StringEqual
code-creation,Builtin,3,8939,0x15f33398fee0,272,StringGreaterThan
code-creation,Builtin,3,8944,0x15f333990040,272,StringGreaterThanOrEqual
code-creation,Builtin,3,8950,0x15f3339901a0,1052,StringIndexOf
code-creation,Builtin,3,8955,0x15f333990600,272,StringLessThan
code-creation,Builtin,3,8960,0x15f333990760,272,StringLessThanOrEqual
code-creation,Builtin,3,8965,0x15f3339908c0,190,StringRepeat
code-creation,Builtin,3,8969,0x15f3339909c0,3006,StringSubstring
code-creation,Builtin,3,8974,0x15f3339915c0,72,OrderedHashTableHealIndex
code-creation,Builtin,3,8980,0x15f333991660,820,InterpreterEntryTrampoline
code-creation,Builtin,3,8985,0x15f3339919e0,85,InterpreterPushArgsThenCall
code-creation,Builtin,3,8991,0x15f333991a80,91,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,3,8997,0x15f333991b20,88,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,3,9003,0x15f333991bc0,84,InterpreterPushArgsThenConstruct
code-creation,Builtin,3,9008,0x15f333991c60,84,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,3,9014,0x15f333991d00,87,InterpreterPushArgsThenConstructWithFinalSpread
